Restaurant Name,Address ;
Tamarind,33 rue Francois Miron - 75004 Paris France;
Mr Lounge,11 rue des Halles - 75001 Paris France;
Les Zazous,46 Boulevard du Montparnasse - 75015 Paris France;
Monteverdi,5 rue Guisarde - 75006 Paris France;
Bugsy's,15 rue Montalivet - 75008 Paris France;
NA,NA;
NA,NA;
Rose bakery,46 rue des Martyrs - 75009 Paris France;
sec,165 rue Ordener - 75018 Paris France;
NA,NA;
Pizza Pino,33 avenue des Champs Elysees - 75008 Paris France;
NA,NA;
NA,NA;
NA,NA;
NA,NA;
Le P'tit Bouchon,13 Rue de la Tremoille - 75008 Paris France;
la mere lachaise,78 bd Ménilmontant 75020 PARIS - Paris France;
Pema Thang,rue de la Montagne Sainte Genevieve - Paris France;
Les Grandes Marches,6 - Place de la Bastille - 75012 Paris France;
Caffe della Pizza,3 rue Geoffroy Marie - 75009 Paris France;
Reflets de Scène,22 rue de Beaujolais - 75001 Paris France;
Kimura,38 rue Pernety - 75014 Paris France;
Gai Moulin Bistro  - FERMÉ,10 rue Saint Merri - 75004 Paris France;
Nodaiwa,272 rue Saint -Honoré - 75001 Paris France;
NA,NA;
Point ephemere,200 quai de Valmy - 75010 Paris France;
NA,NA;
NA,NA;
Cosmos,133 Avenue Emile Zola - 75015 Paris France;
La Gazelle,24 rue Damremont - 75018 Paris France;
Boucherie Roulière,24 rue des Canettes - 75006 Paris France;
Breakfast in America 2,4 rue Malher - 75004 Paris France;
NA,NA;
Ristorante Al Caratello,5 rue Audran - 75018 Paris France;
Boulangerie Banette,rue de Lubeck - Paris France;
Le Cosy,88 rue Pierre Demours - 75017 Paris France;
Chez Cecile,17 rue Vignon - 75008 Paris France;
NA,NA;
NA,NA;
Peña Festayre,32 Avenue Corentin Cariou Parvis de la Cité des Sciences - 75019 Paris France;
Akasen la ligne rouge,37 rue Poussin - 75016 Paris France;
Chez Francine,167 rue du Faubourg Saint Antoine - 75011 Paris France;
Hai Lua,29 rue Beaubourg - 75003 Paris France;
NA,NA;
NA,NA;
Godjo Restaurant,8 rue de l Ecole Polytechnique - 75005 Paris France;
La Lucania,4 rue Pierre Leroux Ce restaurant est ''l'inconnu'' et plus la lucania .merci de modifier le nom - 75007 Paris France;
Chicha Cafe,30 rue Debelleyme - 75003 Paris France;
NA,NA;
Koba,7 rue de la Michodiere - 75002 Paris France;
NA,NA;
Le Patio,47 cours de Vincennes - 75020 Paris France;
Yamamoto,6 Rue Chabanais - 75002 Paris France;
Pizza Sant'Antonio,1 rue de la Verrerie - 75004 Paris France;
Mercerie Mullot,19 rue Brea - 75006 Paris France;
NA,NA;
Thai Vien,56 avenue de Choisy - 75013 Paris France;
Le Montegrosso Sarl,6 Rue de l'Échelle - 75001 Paris France;
NA,NA;
Sway,3 rue de la Michodiere - 75002 Paris France;
Cafe de l'Alma,5 avenue Rapp - 75007 Paris France;
NA,NA;
NA,NA;
Au Petit Cahoua,39 boulevard Saint Marcel - 75013 Paris France;
Clasico Argentino,27 rue de Cotte - 75012 Paris France;
Hokkaido,14 Rue Chabanais - 75002 Paris France;
Dong Tam,12 B rue Caillaux - 75013 Paris France;
Le Rouleau de Printemps,42 rue de Tourtille - 75020 Paris France;
La Cantine,174 rue de la Roquette - 75011 Paris France;
Afaria,15 rue Desnouettes - 75015 Paris France;
Crêperie des Arts  - FERMÉ,27 Rue Saint -André des Arts - 75006 Paris France;
Kilali,3 rue des 4 Vents - 75006 Paris France;
El Tast  - FERMÉ,70 Rue Duhesme - 75018 Paris France;
Drole d'endroit pour une rencontre,46 rue Caulaincourt - 75018 Paris France;
NA,NA;
la pizzetta,22 avenue Trudaine - 75009 Paris France;
Sarl Atc,34 rue Saint Severin - 75005 Paris France;
Mono Coco Sapori Italiani,117 rue du Theatre - 75015 Paris France;
NA,NA;
L'Atlantide,7 avenue de Laumiere - 75019 Paris France;
Heureux Comme Alexandre,24 rue de la Parcheminerie - 75005 Paris France;
Le Grillon,19 rue Falguiere - 75015 Paris France;
NA,NA;
L'Etabli,4 rue Bridaine - 75017 Paris France;
Web Sushi,120 rue Saint Maur - 75011 Paris France;
King Na,17 rue de Maubeuge - 75009 Paris France;
Trinquet Village,8 Quai Saint -Exupéry - 75016 Paris France;
Les Anges,46 rue Montmartre - 75002 Paris France;
NA,NA;
Le Dindon en Laisse,18 rue Beautreillis - 75004 Paris France;
NA,NA;
Chine Gourmand,57 rue du Faubourg Montmartre - 75009 Paris France;
sushi gourmet,1 rue de l Assomption - 75016 Paris France;
zenyama,10 rue Lagrange - 75005 Paris France;
Terrass'' Restaurant,12 Rue Joseph de Maistre Terrass Hotel - 75018 Paris France;
Feyrouz Cote Mer,10 Rue de Lourmel - 75015 Paris France;
Ellsworth,34 rue de Richelieu - 75001 Paris France;
Proibido,34 rue Durantin - 75018 Paris France;
NA,NA;
Dunkerque,1 avenue Trudaine - 75009 Paris France;
L'escale,15 rue Ganneron - 75018 Paris France;
Lai -lai Ken,7 rue Sainte Anne - 75001 Paris France;
NA,NA;
Cafe de Paris,Rue de Lille - 75007 Paris France;
L'Entracte Bistrot,21 Rue Malte Brun - 75020 Paris France;
Indiana Café  - Saint -Cloud,2 Place de la Porte de Saint Cloud 2 Place de la Porte de Saint -Cloud - 75016 Paris France;
Les Fougeres,10 rue Villebois Mareuil - 75017 Paris France;
Artéfact,23 rue des Blancs Manteaux - 75004 Paris France;
La Cloche d'Or,3 rue Mansart - 75009 Paris France;
Eric Kayser  - 8 rue Monge,8 rue Monge Maubert -Mutualité - Sorbonne - 75005 Paris France;
New hoa khoan,15 avenue de Choisy - 75013 Paris France;
Café Sud,12 Rue de Castellane - 75008 Paris France;
Le Sourire de Saigon,54 rue du Mont Cenis - 75018 Paris France;
Chez Pierrot,18 rue Etienne Marcel Metro Etienne Marcel - 75002 Paris France;
El Nopal Taqueria,5 rue Duperre - 75009 Paris France;
Memere Paulette  - FERMÉ,5 Rue Paul Lelong - 75002 Paris France;
NA,NA;
Sadaharu Aoki,25 rue Perignon - 75015 Paris France;
Chez Janny,32 rue la Condamine - 75017 Paris France;
Cafe de la Mairie,51 rue de Bretagne - 75003 Paris France;
Chez Pierrot,90 Boulevard Brune - 75014 Paris France;
L'Impasse,4 cité Griset - 75011 Paris France;
NA,NA;
Le 975,25 Rue Guy Moquet - 75017 Paris France;
La Petite Adresse  - FERMÉ,16 Rue d’Argenteuil - 75001 Paris France;
Su Misura,22 avenue Rapp - 75007 Paris France;
French Waffle,197 rue de Vaugirard - 75015 Paris France;
La Graineterie du Marche,8 Place D Aligre - 75012 Paris France;
La Cave de Belleville,51 rue de Belleville - 75019 Paris France;
Subway,19 Quai de Montebello - 75005 Paris France;
Pavillon Royal,1 route de la Muette a Neuilly Carrefour du Bout des Lacs - 75016 Paris France;
Le Penty,11 rue de Cotte - 75012 Paris France;
Le Café Gourmand  - FERMÉ,35 - Boulevard Bourdon 35 Boulevard Bourdon - 75004 Paris France;
La Baze,34 rue de la Tour D Auvergne - 75009 Paris France;
L'Escale,92 boulevard Saint Marcel - 75005 Paris France;
Ice Cream Parlor,3 rue des 4 Vents - 75006 Paris France;
Comptoir Voltaire,Boulevard Voltaire 253 - 75011 Paris France;
NA,NA;
Cô Tu',24 rue de la Croix Nivert - 75015 Paris France;
Kok Ping,4 rue Balzac - 75008 Paris France;
Hexagone Café,121 rue du Chateau - 75014 Paris France;
Le Petit Cuba,1 - rue du Docteur Heulin 1 - rue du Docteur Heulin - 75017 Paris France;
Le Comptoir Americain,23 rue des Vignoles - 75020 Paris France;
Pause Malesherbes,60 Boulevard Malesherbes - 75008 Paris France;
Le Championnet Cafe - Brasserie,90 avenue de Saint Ouen - 75018 Paris France;
le 20ème Art,46 Rue Des Vignoles - 75020 Paris France;
Ristorante Del Arte,11 Rue de l'Arrivée Centre Commercial Tour Maine Montparnasse - 75015 Paris France;
La Mamma,61 boulevard de Belleville - 75011 Paris France;
La Marmite de Bœuf,9 Rue Barye - 75017 Paris France;
NA,NA;
LA CONTRESCARPE,57 rue Lacepede - 75005 Paris France;
Manoir bistrot français,34 Boulevard Haussmann - 75009 Paris France;
Le Fujiwara  - FERMÉ,109 rue Saint Maur - 75011 Paris France;
Aux Dés Calés 17,181 Rue Legendre - 75017 Paris France;
Restaurant Astier,44 Rue Jean Pierre Timbaud - 75011 Paris France;
Asuka,8 rue Leopold Bellan - 75002 Paris France;
NA,NA;
Kisoro,75 boulevard de la Villette Colonel Fabien/Goncourt - 10eme - 75010 Paris France;
Ripaille,69 rue des Dames - 75017 Paris France;
Le Maharaja,48 Rue La Condamine - 75017 Paris France;
Le Maharaja,48 Rue La Condamine - 75017 Paris France;
NA,NA;
Le Picotin,35 Rue Sibuet - 75012 Paris France;
Creperie Beaubourg,2 rue Brisemiche - 75004 Paris France;
Au Rocher de Cancale,78 rue Montorgueil - 75002 Paris France;
Le President,120 rue du Faubourg du Temple - 75011 Paris France;
Steam and Soup,58 Passage Choiseul - 75002 Paris France;
NA,NA;
DaLat,120 rue du Faubourg du Temple - 75011 Paris France;
NA,NA;
Gallerie Berry Washington,Rue de Berry - Paris France;
La Salle a Manger,35 rue la Condamine - 75017 Paris France;
Chez Duc  - FERMÉ,6 Passage des Panoramas - 75002 Paris France;
Les Puces des Batignolles,110 rue Legendre - 75017 Paris France;
Le Cafe Jacquemart -Andre,158 boulevard Haussmann Musée Jacquemard -André - 75008 Paris France;
Le Gros 7,7 Rue Gros - 75016 Paris France;
La Table du VII,2 rue Edouard VII Hotel Indigo Paris Opera - 75009 Paris France;
Cafe Honore,46 rue de Clery Angle Rue de Clery Et Rue des Petits Carreaux - 75002 Paris France;
Sushi Okuda,18 rue du Boccador - 75008 Paris France;
Le Bistro de Pekin,38 rue de Ponthieu - 75008 Paris France;
Il Ristorante,22 rue Fourcroy - 75017 Paris France;
Le Mercat  - FERMÉ,9 rue Antoine Vollon - 75012 Paris France;
Le Quinzième  - FERMÉ,14 rue Cauchy - 75015 Paris France;
NA,NA;
beaujolais drouot,7 rue Rossini - 75009 Paris France;
La Cave Drouot,5 Rue Rossini 2 Min Walk from Grévin Museum - 75009 Paris France;
Bonvivant,7 rue des Ecoles - 75005 Paris France;
NA,NA;
Le Potager du Pere Thierry,16 rue des 3 Freres - 75018 Paris France;
NA,NA;
Bistrot italiano AA,62 rue de Bellechasse - 75007 Paris France;
Corcoran's Saint Michel,28 rue Saint Andre des Arts - 75006 Paris France;
Au Trappiste,4 Rue St Denis - 75001 Paris France;
Kintaro Ramen,24 rue Saint Augustin - 75002 Paris France;
NA,NA;
Pizzeria Da Carmine,61 rue des Martyrs - 75009 Paris France;
Tannat,119 avenue Parmentier - 75011 Paris France;
NA,NA;
Le Six Seven,67 rue Pierre Charron - 75008 Paris France;
NA,NA;
Chez Lili et Marcel,1 - Quai d'Austerlitz - 75013 Paris France;
Le Tipaza NC,155 rues Saint -Charles - 75015 Paris France;
NA,NA;
NA,NA;
Marco Polo,8 Rue de Conde - 75006 Paris France;
L'Angle Babylone,37 Rue Barbet de Jouy - 75007 Paris France;
NA,NA;
Boulangerie Maeder,71 rue Saint Lazare - 75009 Paris France;
Le Resto -Zinc des Marcheurs de Planete,73 rue de la Roquette - 75011 Paris France;
NA,NA;
Zoe bouillon,66 rue Rebeval - 75019 Paris France;
Les Cevennes  - FERMÉ,55 rue des Cevennes - 75015 Paris France;
NA,NA;
NA,NA;
Fiori,52 rue Balard - 75015 Paris France;
Zen,18 rue du Louvre - 75001 Paris France;
Rival de Luxe,3 avenue Matignon - 75008 Paris France;
NA,NA;
NA,NA;
Van Long,9 rue du Champ de l Alouette - 75013 Paris France;
NA,NA;
Debo Gato,83 rue de Longchamp - 75116 Paris France;
Cantina Clandestina,17 rue Milton - 75009 Paris France;
Les Bonnes Soeurs,8 rue du Pas de la Mule - 75003 Paris France;
Tito Burritos,26 rue Custine - 75018 Paris France;
Cook Restaurant,27 Avenue Niel - 75017 Paris France;
les peres populaires,46 rue de Buzenval - 75020 Paris France;
Les Fines Gueules,43 rue croix des petits champs - 75001 Paris France;
Le CLos Bourguignon,NA;
Au Dernier Metro,70 boulevard de Grenelle - 75015 Paris France;
Au Petit Thai,10 rue du Roi de Sicile - 75004 Paris France;
Baan Thai,15 Rue de la Ferronnerie - 75001 Paris France;
NA,NA;
Les trois freres,Paris 18e 14 rue Leon - 75018 Paris France;
La galere des rois,Rue cavalletti - Paris France;
NA,NA;
Roger de Beyrouth,103 rue Monge - 75005 Paris France;
Micka Falafel,18 -rue de l'étoile 18 -rue de l'étoile - 75017 Paris France;
Le Comptoir du Commerce,1 rue des Petits Carreaux - 75002 Paris France;
NA,NA;
Tokyo Beaubourg,20 rue des Lombards - 75004 Paris France;
Le Bouquet du Nord,85 rue de Maubeuge - 75010 Paris France;
NA,NA;
Domaine de Lintillac,10 rue Saint Augustin - 75002 Paris France;
Pizza Marinara,46 rue Dauphine - 75006 Paris France;
Kiki et Mimi,36 rue Saint Andre des Arts - 75006 Paris France;
Le Sultan,13 rue Saint Denis - 75001 Paris France;
La Fourmi,74 rue des Martyrs - 75018 Paris France;
Restaurant Variations,15 rue Trousseau - 75011 Paris France;
NA,NA;
Le Lhassa,13 rue de la Montagne Ste Genevieve - 75005 Paris France;
NA,NA;
NA,NA;
NA,NA;
Paris Baguette Châtelet,11 Rue Jean Lantier 24 Avenue Victoria - 75001 Paris France;
Little Italy Trattoria  - FERMÉ,13 rue Rambuteau - 75004 Paris France;
Le Rusti,8 rue des Tournelles Bastille  - Le Marais - 75004 Paris France;
Paris Hanoi,74 rue de Charonne - 75011 Paris France;
NA,NA;
la vache acrobate,rue Amelot - 75011 Paris France;
Café de l'Homme,17 place du Trocadéro - 75116 Paris France;
La Fee Verte,108 Rue de la Roquette - 75011 Paris France;
Crêperie Les Cormorans,63 Rue du Montparnasse - 75014 Paris France;
NA,NA;
Pretty Damn Good  - FERMÉ,5 - Rue du Dragon - 75006 Paris France;
Au Caveau Montpensier,15 rue de Montpensier - 75001 Paris France;
Guibine,boulevard de Picpus - Paris France;
Le Ciel de Paris,33 avenue du Maine 56ème Étage - 75015 Paris France;
NA,NA;
NA,NA;
La Belle Epoque,36 rue des Petits Champs - 75002 Paris France;
Gandhi Ji's,12 rue la Fayette - 75009 Paris France;
Swann et Vincent 15ème,32 boulevard Garibaldi - 75015 Paris France;
NA,NA;
Les Jardins de Shah Jahan,179 rue de Vaugirard - 75015 Paris France;
Yamato,46 rue de Lancry - 75010 Paris France;
Les Petits Chandeliers,62 rue Daguerre - 75014 Paris France;
NA,NA;
Del Papa,38 rue de Buci - 75006 Paris France;
Lili's Brownies Café,35 Rue du Dragon - 75006 Paris France;
Les Garcons Bouchers,33 avenue Philippe Auguste - 75011 Paris France;
Le Marché,2 Place du Marché Sainte -Catherine - 75004 Paris France;
Yooki Sushi Port Royal,305 rue Saint Jacques - 75005 Paris France;
Aux saveurs de Beyrouth,20 Rue Biot - 75017 Paris France;
NA,NA;
Chez Claude,166 rue Saint Honore - 75001 Paris France;
La tete a Toto,270 rue du Faubourg Saint Antoine - 75012 Paris France;
NA,NA;
Le Cap Bourbon,1 rue Louis le grand - 75002 Paris France;
NA,NA;
NA,NA;
El Sur,35 boulevard Saint Germain - 75005 Paris France;
NA,NA;
Cannibale Cafe,93 - rue Jean -Pierre Timbaud - 75011 Paris France;
La Buca,16 Boulevard Gouvion -Saint -Cyr Place Jules Renard - 75017 Paris France;
Le Rouge,46 rue Rene Boulanger - 75010 Paris France;
Sazanka,9 rue de l Annonciation - 75016 Paris France;
American Ouais  - FERMÉ,6 rue Mabillon - 75006 Paris France;
Chaumette,7 rue Gros - 75016 Paris France;
Chiaro di Luna  - FERMÉ,Paris France;
Ama Dao,31 rue du Chateau D Eau - 75010 Paris France;
Apsara Celeste,41 avenue de Choisy - 75013 Paris France;
Darai,4 B rue Violet - 75015 Paris France;
Yahmi,25 avenue Victoria - 75001 Paris France;
Kokohana,1 B rue Jean Mermoz - 75008 Paris France;
Big Corner,Avenue Jean Jaurès - 75019 Paris France;
NA,NA;
French Eyes,131 Bis Avenue de France - 75013 Paris France;
Boulangerie Jacques Laurent  - FERMÉ,63 rue Caulaincourt - 75018 Paris France;
NA,NA;
Nooi  - FERMÉ,12 Rue d'Auteuil - 75016 Paris France;
Brasserie Le Netter,82 Cours de Vincennes - 75012 Paris France;
NA,NA;
Restaurant Seç,18 Rue Jouffroy d' Abbans - 75017 Paris France;
NA,NA;
La Casa Campagna,20 - rue de l’Exposition - 75008 Paris France;
L'Express de Lyon,1 Rue de Lyon - 75012 Paris France;
NA,NA;
Restaurant Paraidis,64 rue Mouffetard - 75005 Paris France;
NA,NA;
L'Empire du 8 Eme,11 - Rue de Jean Mermoz Rond Poind Des Champs Elysees - 75008 Paris France;
Fukusushi,12 B rue Caillaux - 75013 Paris France;
Nems And Sushi,10 rue Fulton - 75013 Paris France;
chez papa vavin,138 Boulevard du Montparnasse - 75014 Paris France;
Nooi,26 Rue Dumeril - 75013 Paris France;
Restaurant Quan Ngon  - FERMÉ,5 Rue Greneta - 75003 Paris France;
Crêperie Balard,11 Rue Andre Lefebvre - 75015 Paris France;
Au petit chavignol,78 rue de Tocqueville - 75017 Paris France;
Le Tagada Bar,40 Rue des Trois Frères - 75018 Paris France;
Khanchi,16 rue de Tolbiac - 75013 Paris France;
NA,NA;
Chez Bebert,71 boulevard du Montparnasse - 75006 Paris France;
Le Komptoir,27 rue Quincampoix - 75004 Paris France;
Bar La Tamise,4 rue d'Alger - 75001 Paris France;
Un Zebre a Montmartre,38 rue Lepic - 75018 Paris France;
The Bombardier,2 Place du Pantheon - 75005 Paris France;
NA,NA;
Délices d'Orléans,128 boulevard Brune - 75014 Paris France;
Viet Thai,201 avenue de Choisy - 75013 Paris France;
Tandoori Lafayette,171 rue la Fayette - 75010 Paris France;
NA,NA;
Le Relais Charbon,38 rue des Entrepreneurs - 75015 Paris France;
Le Coffee Shop  - FERMÉ,26 rue Beautreillis - 75004 Paris France;
Au Père Louis,38 Rue Monsieur le Prince - 75006 Paris France;
La Maison Thai,4 rue de l Evangile - 75018 Paris France;
L'r De Rien,81 rue Leon Frot - 75011 Paris France;
Cibus15,Cibus 16 - Avenue Felix Faure - 75015 Paris France;
Au Rendez -Vous des Belges,23 rue de Dunkerque - 75010 Paris France;
Nous Paradis,rue de Paradis 16 rue de Paradis - 75010 Paris France;
Le Bouillon Belge,6 rue Planchat - 75020 Paris France;
Ye's,23 rue Saint Didier - 75116 Paris France;
NA,NA;
L'Entrée des Artistes  - Pigalle,30 Rue Victor Masse - 75009 Paris France;
Le Petit Champenois,6 rue Fourcade - 75015 Paris France;
Pho 168,79 boulevard de Belleville 11eme - place de Belleville - 75011 Paris France;
Le Marigny,53 boulevard Saint Martin - 75003 Paris France;
McDonald's,11 Avenue De Wagram - 75017 Paris France;
McDonald's,11 Avenue De Wagram - 75017 Paris France;
Bagelstein,Avenue Carnot - 75017 Paris France;
Les Marches,5 Rue de la Manutention - 75116 Paris France;
NA,NA;
Mabel,58 rue d Aboukir - 75002 Paris France;
Tonton Billy,34 rue de la Roquette - 75011 Paris France;
Paprika,65 Rue de Bretagne - 75003 Paris France;
Piment d'Or,111 Avenue d Ivry - 75013 Paris France;
La Cuillère  - Soupes & Co,37 rue de Montreuil - 75011 Paris France;
French Eyes,131 B avenue de France - 75013 Paris France;
La Tribune,6 Avenue Precier - 75008 Paris France;
NA,NA;
Starbucks,avenue Victor Hugo - 75116 Paris France;
Le Terminus Balard,1 Place Balard - 75015 Paris France;
Vitamine,20 rue de Bucarest - 75008 Paris France;
Maison Mulot,76 - rue de Seine - 75006 Paris France;
Bistrot Balard,4 Place Balard - 75015 Paris France;
Le Monaco,2 rue Vulpian - 75013 Paris France;
La Cantina Di Alfredo,6 Avenue Bugeaud - 75116 Paris France;
Tzeferakos,24 rue Monge - 75005 Paris France;
NA,NA;
Sareden Bio,62 rue d Hautpoul - 75019 Paris France;
Au Pied du Sacre Coeur,85 rue Lamarck - 75018 Paris France;
Lao Lane Xang,102 Avenue d Ivry - 75013 Paris France;
Chez Julien,1 Rue du pont louis philippe - 75004 Paris France;
NA,NA;
Les 3 Fontaines,1 rue Pierre Fontaine - 75009 Paris France;
La Terrasse Montaigne,25 avenue Montaigne Hotel Plaza Athenee - 75008 Paris France;
NA,NA;
Ernest,35 rue du Commandant Rene Mouchotte - 75014 Paris France;
Le Ballon Rouge,17 rue Abel Gance - 75013 Paris France;
Scott  Bar,rue Delambre - 75014 Paris France;
McDonald's,65 boulevard Saint Michel - 75005 Paris France;
